food_code,food_name,category,kcal_100g,protein_100g,carbs_100g,fat_100g,sugars_100g,fiber_100g
13011,"Date, flesh and skin, pitted, dried","fruits, vegetables, legumes and nuts",287.0,1.81,64.7,0.25,64.7,7.3
4021,"Dauphine potato, frozen, cooked","fruits, vegetables, legumes and nuts",302.0,4.5,30.2,17.7,3.5,2.0
4020,"Dauphine potato, frozen, raw","fruits, vegetables, legumes and nuts",242.0,4.25,19.7,15.7,3.19,2.27
25056,"Dauphiné-style creamed potatoes au gratin, prepacked",starters and dishes,113.0,3.38,14.5,4.2,2.08,1.5
18069,"Decaffeinated coffee, powder, instant",beverages,352.0,11.6,76.0,0.2,0.0,0.0
18072,"Decaffeinated instant coffee, no added sugars, ready-to-drink",beverages,2.1,0.12,0.4,0.002,0.0,0.0
18070,"Decaffeinated non instant coffee, no added sugars, ready-to-drink",beverages,4.42,0.1,0.6,0.18,0.0,0.0
13523,"Desert date, flesh and skin, pitted, raw","fruits, vegetables, legumes and nuts",0.0,1.5,31.3,0.1,31.3,3.6
24999,Dessert (average),-,255.0,4.41,32.9,11.3,21.3,1.7
23008,"Dessert, Opera cake type",sugar and confectionery,392.0,5.19,37.6,24.0,33.3,2.3
25200,"Devilled pork shoulder in mustard sauce, prepacked",starters and dishes,102.0,13.0,1.0,4.5,1.0,2.5
11063,"Dill, dried",miscellaneous,315.0,20.0,42.2,4.36,0.0,13.6
11093,"Dill, fresh",miscellaneous,48.2,3.93,3.9,1.1,1.2,3.5
30177,"Diot (sausage from Savoy), raw","meat, egg and fish",342.0,18.0,0.0,30.0,0.0,0.0
23885,"Doughnut filled or covered with chocolate or with chocolate and hazelut paste, prepacked",sugar and confectionery,407.0,5.3,48.0,21.0,20.0,2.6
23881,"Doughnut filled with fruit filling (e.g. jam), prepacked-> ARCHIVE",sugar and confectionery,391.0,5.1,49.5,19.0,19.0,0.9
23880,"Doughnut, plain, sprinkled with sugar",sugar and confectionery,404.0,7.25,39.4,23.7,10.7,2.0
19639,"Drained soft fresh cheese, 0% fat",milk and milk products,36.8,4.52,4.65,0.05,3.71,0.083
19641,"Drained soft fresh cheese, around 6% fat",milk and milk products,83.6,4.47,3.36,5.5,3.36,0.21
19638,"Drained soft fresh cheese, with fruit sauce",milk and milk products,93.0,3.57,8.5,5.0,8.5,0.0
20347,"Drumstick or moringa pods, raw","fruits, vegetables, legumes and nuts",0.0,2.1,5.33,0.2,0.0,3.2
20348,"Drumstick or moringaleaves, raw","fruits, vegetables, legumes and nuts",0.0,9.4,6.28,1.4,0.0,2.0
30300,Dry sausage,"meat, egg and fish",418.0,24.2,5.48,33.1,2.55,0.73
30311,Dry sausage with walnuts and/or hazelnuts,"meat, egg and fish",477.0,27.7,1.78,39.7,1.04,0.75
30308,"Dry sausage, from Lyon, pure pork","meat, egg and fish",255.0,12.8,0.83,22.0,0.83,1.0
30301,"Dry sausage, pure pork","meat, egg and fish",417.0,28.7,1.79,32.3,1.4,0.0
30302,"Dry sausage, pure pork, superior quality","meat, egg and fish",368.0,27.7,2.1,27.6,1.9,0.5
30314,"Dry sausage, reduced fat","meat, egg and fish",286.0,34.6,1.57,15.7,1.57,0.5
30309,"Dry sausage, thin size","meat, egg and fish",460.0,27.3,4.04,37.1,1.21,0.59
30312,"Dry sausage, with pepper","meat, egg and fish",374.0,23.5,1.51,30.3,1.05,0.83
28812,Dry-cured ham,"meat, egg and fish",230.0,28.7,0.48,12.6,0.33,0.0
28845,"Dry-cured ham, Serrano","meat, egg and fish",235.0,30.4,0.76,12.3,0.36,0.0
28844,"Dry-cured ham, from Parma","meat, egg and fish",248.0,27.2,0.3,15.4,0.3,0.0
4034,"Duchesse potato, frozen, cooked","fruits, vegetables, legumes and nuts",218.0,3.44,29.6,8.5,0.4,4.8
4042,"Duchesse potato, frozen, raw","fruits, vegetables, legumes and nuts",157.0,2.41,21.4,6.26,0.4,2.54
8111,"Duck breast fillet, smoked","meat, egg and fish",362.0,18.0,0.5,32.0,0.5,0.0
8110,"Duck confit (conserved in rendered fat), canned","meat, egg and fish",273.0,25.7,0.15,18.8,0.14,0.4
8109,"Duck confit (conserved in rendered fat), meat (leg) without skin, canned, reheated","meat, egg and fish",195.0,32.0,0.0,7.4,0.0,0.0
22060,"Duck egg, raw","meat, egg and fish",181.0,12.8,1.45,13.8,0.93,0.0
16550,Duck fat,fats and oils,898.0,0.0,0.0,99.8,0.0,0.0
8315,Duck mousse,"meat, egg and fish",394.0,10.1,7.07,36.1,2.05,0.45
8232,Duck terrine,"meat, egg and fish",322.0,13.2,5.64,27.1,0.47,0.54
25058,"Duck with sauce (green pepper sauce, hunter-style sauce, etc.) , prepacked",starters and dishes,145.0,9.55,10.2,7.3,0.0,0.0
36206,"Duck, breast fillet, raw","meat, egg and fish",337.0,17.9,0.1,29.4,0.1,0.0
36203,"Duck, leg, meat and skin, raw","meat, egg and fish",104.0,18.7,0.3,3.1,0.0,0.0
36205,"Duck, magret, grilled/pan-fried","meat, egg and fish",188.0,26.7,0.0,9.05,0.0,0.0
36204,"Duck, meat and skin, raw","meat, egg and fish",273.0,17.4,0.0,22.6,0.0,0.0
36200,"Duck, meat and skin, roasted/baked","meat, egg and fish",331.0,19.0,0.0,28.4,0.0,0.0
36201,"Duck, meat, raw","meat, egg and fish",127.0,18.3,0.0,5.95,0.0,0.0
36202,"Duck, meat, roasted/baked","meat, egg and fish",194.0,23.3,0.0,11.2,0.0,0.0
31040,Dulce de leche or confiture de lait,sugar and confectionery,340.0,6.84,61.7,7.35,49.7,0.0
20988,"Dulse (Palmaria palmata), dried or dehydrated",miscellaneous,221.0,16.9,20.8,1.35,0.015,29.2
25110,"Dumplings, steamed, with shrimps, cooked",starters and dishes,172.0,5.5,23.2,5.5,1.1,3.6
13529,"Durian, flesh without skin, pitted, raw","fruits, vegetables, legumes and nuts",0.0,1.47,23.3,5.33,0.0,3.8
9081,"Durum wheat pre-cooked, whole grain, cooked, no added salt",cereal products,153.0,5.36,28.2,1.1,0.18,3.5
9610,"Durum wheat semolina, raw",cereal products,350.0,11.8,69.8,1.28,1.0,3.7
9082,"Durum wheat, pre-cooked, seasoned, cooked, in a microwaveable bag",starters and dishes,188.0,4.86,29.6,4.84,2.21,2.58
9060,"Durum wheat, wholewheat, raw",cereal products,342.0,13.7,59.3,2.47,1.8,11.8
23477,Eclair,sugar and confectionery,264.0,5.78,31.6,11.8,18.9,3.9
12729,"Edam cheese, from cow's milk",milk and milk products,320.0,25.7,0.0,24.4,0.0,0.0
27001,"Eel, boiled/cooked in water","meat, egg and fish",197.0,20.5,0.0,12.7,0.0,0.0
26999,"Eel, cooked (average)","meat, egg and fish",213.0,22.1,0.0,13.8,0.0,0.0
27016,"Eel, raw","meat, egg and fish",240.0,16.1,2.06,18.6,0.0,0.0
27000,"Eel, roasted/baked","meat, egg and fish",229.0,23.6,0.0,15.0,0.0,0.0
19684,"Egg custard, refrigerated",milk and milk products,124.0,5.03,14.7,5.08,14.4,0.0
8380,"Egg in aspic, with ham","meat, egg and fish",0.0,11.5,0.0,4.7,0.0,0.0
25674,"Egg roll or nem, prepacked, cooked (average)",starters and dishes,216.0,7.45,22.4,10.0,2.07,2.8
25582,"Egg roll or nem, with chicken, prepacked, cooked",starters and dishes,197.0,8.06,20.9,8.1,1.9,3.3
25583,"Egg roll or nem, with pork, prepacked, cooked",starters and dishes,237.0,6.88,22.6,12.7,1.9,2.4
25584,"Egg roll or nem, with shrimp and/or crab, prepacked, cooked",starters and dishes,213.0,7.44,23.7,9.2,2.4,2.7
22008,"Egg white, cooked","meat, egg and fish",47.3,10.3,1.12,0.17,0.7,0.0
22004,"Egg white, powder","meat, egg and fish",356.0,81.1,7.8,0.0,5.4,0.0
22001,"Egg white, raw","meat, egg and fish",48.1,10.9,0.73,0.17,0.71,0.0
22009,"Egg yolk, cooked","meat, egg and fish",340.0,16.0,1.31,30.1,0.55,0.0
22003,"Egg yolk, powder","meat, egg and fish",667.0,33.7,2.11,58.1,0.07,0.0
22002,"Egg yolk, raw","meat, egg and fish",307.0,15.5,1.09,26.7,0.56,0.0
22505,"Egg, fried, without added fat","meat, egg and fish",157.0,14.6,1.4,10.4,0.35,0.0
22010,"Egg, hard-boiled","meat, egg and fish",134.0,13.5,0.52,8.62,0.52,0.0
22011,"Egg, poached","meat, egg and fish",139.0,12.5,0.89,9.47,0.37,0.0
22013,"Egg, powder","meat, egg and fish",587.0,48.4,1.52,43.0,0.3,0.0
22000,"Egg, raw","meat, egg and fish",140.0,12.8,0.06,9.83,0.06,0.0
22502,"Egg, scrambled, with added fat","meat, egg and fish",167.0,11.9,0.44,13.0,0.44,0.0
22014,"Egg, soft-boiled","meat, egg and fish",142.0,12.2,1.08,9.82,0.77,0.0
39400,"Eggnog, without alcohol",milk and milk products,87.8,4.55,8.05,4.19,8.05,0.0
25052,"Eggplant au gratin, prepacked",starters and dishes,105.0,1.5,5.5,8.0,3.5,2.5
20002,"Eggplant, cooked","fruits, vegetables, legumes and nuts",27.1,0.83,4.17,0.23,3.2,2.5
20300,"Eggplant, flesh and skin, roasted/baked","fruits, vegetables, legumes and nuts",31.1,1.31,3.83,0.3,3.4,1.9
20053,"Eggplant, raw","fruits, vegetables, legumes and nuts",22.9,0.98,2.7,0.18,2.7,3.0
13126,"Elderberry, berries, raw","fruits, vegetables, legumes and nuts",0.0,0.66,11.4,0.5,6.52,7.0
12115,"Emmental cheese, from cow's milk",milk and milk products,373.0,27.9,0.0,28.8,0.0,0.0
12099,"Emmental cheese, from cow's milk, from Savoy",milk and milk products,396.0,29.7,0.0,30.8,0.1,0.0
12118,"Emmental cheese, grated, from cow's milk",milk and milk products,368.0,27.6,0.58,28.2,0.0,0.042
18353,"Energy drink, no added sugar(s) and with sweetener(s), fortified with vitamins",beverages,8.57,0.11,2.06,0.0091,1.74,0.13
18324,"Energy drink, sugar and artifical sweetener contents unknown (average)",beverages,35.2,0.097,8.77,0.0016,8.69,0.11
18352,"Energy drink, with sugar(s)",beverages,40.9,0.095,10.2,0.0,10.2,0.11
18354,"Energy drink, with sugar(s) and with sweetener(s)",beverages,27.6,0.042,6.86,4.6e-05,6.22,0.13
7257,"English muffin, prepacked",cereal products,228.0,9.06,42.5,1.1,6.17,3.8
7256,"English muffin, whole wheat flour, prepacked",cereal products,205.0,10.9,31.0,1.7,7.88,8.1
20090,"Escaroles, raw","fruits, vegetables, legumes and nuts",20.5,1.44,2.0,0.23,0.7,2.3
18071,"Espresso coffee non instant coffee, no added sugars, ready-to-drink",beverages,6.54,0.25,1.16,0.2,0.0,0.5
26072,"European bass, raw","meat, egg and fish",86.1,19.1,0.9,0.7,0.0,0.0
27030,"European bass, roasted/baked","meat, egg and fish",151.0,22.2,1.02,6.51,0.0,0.0
26120,"European hake, braised","meat, egg and fish",112.0,21.2,0.0,3.0,0.0,0.0
26044,"European hake, raw","meat, egg and fish",82.6,17.6,0.0,1.35,0.0,0.0
10036,"European oyster, raw","meat, egg and fish",53.5,10.2,1.16,0.9,0.0,0.0
27010,"European perch, raw","meat, egg and fish",84.6,17.9,0.6,1.19,0.0,0.0
27005,"European perch, roasted/baked","meat, egg and fish",119.0,22.1,0.0,3.42,0.0,0.0
26231,"European pilchard or sardine, fillets without fishbone, in olive oil, canned, drained","meat, egg and fish",202.0,23.2,1.16,11.6,0.0,0.0
26136,"European pilchard or sardine, grilled/pan-fried without added fat","meat, egg and fish",194.0,25.1,0.0,10.4,0.0,0.0
26034,"European pilchard or sardine, in oil, canned, drained","meat, egg and fish",217.0,23.3,0.31,13.7,0.0,0.0
26040,"European pilchard or sardine, in olive oil, canned, drained","meat, egg and fish",224.0,23.3,0.11,14.5,0.0,0.0
26698,"European pilchard or sardine, in peanut oil, canned, drained","meat, egg and fish",223.0,21.2,1.07,14.9,0.0,0.0
26697,"European pilchard or sardine, in sunflower oil, canned, drained","meat, egg and fish",219.0,23.5,0.27,13.8,0.0,0.0
26035,"European pilchard or sardine, in tomato sauce, canned, drained","meat, egg and fish",194.0,20.2,1.83,11.6,0.5,1.0
26065,"European pilchard or sardine, raw","meat, egg and fish",160.0,19.5,0.0,9.17,0.0,0.0
26002,"European plaice, breaded, fried","meat, egg and fish",271.0,14.3,15.2,16.8,0.0,1.0
26055,"European plaice, raw","meat, egg and fish",88.6,20.0,0.0,0.94,0.0,0.0
26003,"European plaice, steamed","meat, egg and fish",93.0,19.0,0.0,1.89,0.0,0.0
26173,"European sprat, raw","meat, egg and fish",189.0,19.8,0.57,11.9,0.0,0.0
26175,"European whitefish, raw","meat, egg and fish",115.0,20.5,0.0,3.72,0.0,0.0
25460,"Fajitas, home-prepared from kit",starters and dishes,158.0,12.7,16.0,4.5,2.2,1.4
25571,"Falafel, from take-away",starters and dishes,252.0,8.25,18.7,14.4,1.4,7.7
25590,"Falafel, prepacked",starters and dishes,211.0,7.38,17.7,10.8,3.57,6.0
36603,"Feathered game, meat, cooked (average)","meat, egg and fish",203.0,24.9,0.0,11.5,0.0,0.0
13061,"Feijoa, flesh without skin, raw","fruits, vegetables, legumes and nuts",0.0,0.71,8.2,0.42,8.2,6.4
20118,"Fennel, boiled/cooked in water","fruits, vegetables, legumes and nuts",11.7,1.13,0.8,0.1,0.5,2.0
20317,"Fennel, braised","fruits, vegetables, legumes and nuts",11.8,0.25,1.94,0.3,1.3,1.8
20356,"Fennel, cooked (average)","fruits, vegetables, legumes and nuts",11.8,0.36,1.8,0.27,1.2,1.83
20028,"Fennel, raw","fruits, vegetables, legumes and nuts",18.2,1.0,2.63,0.5,2.2,2.6
11066,"Fennel, seed",miscellaneous,327.0,15.8,12.5,14.9,12.5,39.8
11077,"Fenugreek, seed",miscellaneous,350.0,27.1,33.8,6.41,8.7,24.6
19508,"Fermented milk drink, flavoured, with sugar(s)",milk and milk products,65.9,3.16,10.7,0.89,9.67,0.14
19534,"Fermented milk drink, flavoured, with sugar(s), fortified with vitamin D",milk and milk products,73.3,2.98,12.3,1.39,12.1,0.083
19551,"Fermented milk drink, flavoured, with sugar(s), fortified with vitamin D, with L Casei",milk and milk products,73.3,2.84,12.1,1.53,12.0,0.0
19516,"Fermented milk drink, flavoured, with sugar(s), with L Casei",milk and milk products,69.7,3.06,10.8,1.6,10.8,0.033
19500,"Fermented milk drink, flavoured, with sweetener(s), reduced sugar, 0% fat, with L Casei",milk and milk products,27.5,2.9,3.64,0.1,3.56,0.35
19801,"Fermented milk drink, plain, skimmed milk",milk and milk products,36.2,3.33,3.87,0.54,3.87,0.05
19805,"Fermented milk drink, plain, whole milk",milk and milk products,52.7,3.38,1.99,3.2,1.99,3.0
19538,"Fermented milk drink, plain, with sugar(s), with L Casei",milk and milk products,69.6,3.06,10.8,1.6,10.8,0.05
19535,"Fermented milk drink, with fruits, with sugar(s)",milk and milk products,84.6,2.91,11.9,2.49,11.5,0.079
19536,"Fermented milk drink, with fruits, with sugar(s), fortified with vitamin D",milk and milk products,74.0,2.9,12.4,1.42,11.7,0.1
19539,"Fermented milk, yogurt type with bifidus, flavoured, with sugar(s)",milk and milk products,86.5,3.85,10.8,2.81,10.7,0.75
19546,"Fermented milk, yogurt type with bifidus, plain",milk and milk products,92.3,6.35,10.8,2.38,10.2,0.0
19544,"Fermented milk, yogurt type with bifidus, plain, 0% fat",milk and milk products,42.9,4.39,5.75,0.3,5.75,0.0
19541,"Fermented milk, yogurt type with bifidus, with fruits, 0% fat, with sweetener(s)",milk and milk products,48.1,4.67,6.71,0.094,6.37,1.08
19542,"Fermented milk, yogurt type with bifidus, with fruits, with sugar(s)",milk and milk products,87.7,3.76,10.8,2.83,10.5,0.7
19543,"Fermented milk, yogurt type with sterol esters, with fruits, 0% fat, with sweetener(s)",milk and milk products,47.0,3.88,6.6,0.5,5.7,0.45
12066,"Feta cheese, 70% min. from ewe's milk, 30% min. from goat's milk",milk and milk products,284.0,15.1,0.45,24.3,0.0,0.2
12061,"Feta or Feta-type cheese, 100% from ewe's milk",milk and milk products,0.0,16.3,0.83,21.8,0.83,0.0
12768,"Feta-type cheese from ewe's milk, in oil and spices, drained",milk and milk products,0.0,7.04,0.1,0.0,0.1,0.0
12060,"Feta-type cheese, 100% from cow's milk",milk and milk products,273.0,15.4,1.22,22.6,0.84,0.0
12063,"Feta-type cheese, 100% from cow's milk, in oil and spices",milk and milk products,283.0,17.6,0.16,23.4,0.2,0.0
12067,"Feta-type cheese, 100% from cow's milk, in oil and spices, drained",milk and milk products,0.0,9.75,0.5,56.6,0.29,0.1
20161,"Field mushroom, raw","fruits, vegetables, legumes and nuts",0.0,2.3,0.0,0.4,1.0,1.7
13013,"Fig, dried","fruits, vegetables, legumes and nuts",261.0,2.9,55.0,1.22,48.4,8.15
13012,"Fig, raw","fruits, vegetables, legumes and nuts",67.6,1.19,13.5,0.5,12.2,4.1
12065,"Finger-food cheese from cow's milk, filled or coated",milk and milk products,274.0,11.3,2.92,24.0,1.7,0.0
12720,"Firm cheese in wax casing, from cow's milk",milk and milk products,303.0,21.5,0.0,23.8,0.0,0.0
12721,"Firm cheese in wax casing, reduced fat, from cow's milk",milk and milk products,208.0,25.5,0.0,12.0,0.5,0.0
12741,"Firm cheese, Maasdam-type, from cow's milk",milk and milk products,359.0,25.5,0.0,28.4,0.0,0.0
12705,"Firm cheese, Maasdam-type, reduced fat, from cow's milk",milk and milk products,238.0,28.2,0.8,13.8,0.0,0.0
12850,"Firm cheese, from goat's milk",milk and milk products,344.0,22.1,0.9,28.2,0.18,0.0
25038,"Fish and shrimp au gratin, prepacked, cooked",starters and dishes,117.0,6.69,5.28,7.5,1.6,0.7
25154,"Fish brandade or fish shepherd's pie, prepacked",starters and dishes,117.0,6.39,8.57,6.15,1.62,1.1
25416,"Fish burger, from fast food",starters and dishes,263.0,12.2,26.7,11.5,3.9,1.5
26028,"Fish nuggets, breaded croquette, prepacked","meat, egg and fish",255.0,13.2,18.4,13.7,1.07,2.5
25539,Fish on skewer,starters and dishes,127.0,18.0,0.86,5.71,0.85,0.29
25037,"Fish or seafood au gratin, intended to be cooked, prepacked, raw",starters and dishes,105.0,6.13,8.39,5.1,2.48,0.5
25151,"Fish or seafood in puff pastry, prepacked, to cook",starters and dishes,260.0,6.55,27.9,13.0,4.3,2.9
8933,"Fish quenelle, raw","meat, egg and fish",245.0,8.1,23.6,12.7,1.9,2.15
8932,"Fish quenelle, with sauce, canned","meat, egg and fish",135.0,3.79,10.5,8.51,0.97,0.72
11303,"Fish stock, ready to eat, prepacked",miscellaneous,53.6,5.1,3.8,2.0,1.8,0.0
8291,"Fish terrine, prepacked","meat, egg and fish",205.0,9.01,4.21,16.7,1.59,1.36
26030,"Fish, breaded, fried, prepacked","meat, egg and fish",194.0,11.9,13.5,10.0,0.37,0.8
26029,"Fish, breaded, frozen, raw","meat, egg and fish",163.0,11.0,15.6,6.14,2.2,0.9
26140,"Fish, cooked (average)",starters and dishes,142.0,22.5,0.32,5.62,0.0,0.0
20513,"Flageolet bean, boiled/cooked in water","fruits, vegetables, legumes and nuts",112.0,6.75,12.0,1.1,0.3,13.8
20508,"Flageolet bean, canned, drained","fruits, vegetables, legumes and nuts",92.9,6.1,12.2,0.79,0.0,6.3
20540,"Flageolet bean, green, boiled/cooked in water","fruits, vegetables, legumes and nuts",115.0,8.5,13.0,0.91,0.71,10.2
20539,"Flageolet bean, green, dried","fruits, vegetables, legumes and nuts",315.0,19.1,42.1,2.6,0.0,23.4
10005,"Flaked crab and/or decorticated crab leg, canned, drained","meat, egg and fish",97.8,18.1,4.16,0.96,0.0,0.0
25550,"Flamed tart (thin-crusted onion tart with cream and lardoons), prepacked",starters and dishes,300.0,8.81,31.8,14.8,4.15,1.7
23525,Flan tart with eggs,sugar and confectionery,211.0,3.97,33.2,6.85,17.5,0.48
19674,"Flan with eggs, refrigerated",milk and milk products,113.0,4.23,17.7,2.74,16.0,0.38
20269,"Flat bean, raw","fruits, vegetables, legumes and nuts",32.4,1.93,4.47,0.12,1.3,2.97
19120,"Flavoured milk beverage, with sugar(s), partially skimmed, fortified with vitamins and/ormineral(s) (average)",beverages,61.0,2.65,10.7,0.84,10.4,0.2
15052,"Flaxseed, brown, seed","fruits, vegetables, legumes and nuts",533.0,18.0,3.56,42.2,1.4,26.9
15034,"Flaxseed, seed","fruits, vegetables, legumes and nuts",528.0,19.0,6.49,40.3,1.64,24.4
39215,"Floating island (meringue poached in milk and served in a light custard cream), refrigerated",milk and milk products,131.0,4.7,21.4,3.05,19.4,0.067
24056,Florentine biscuit (chocolate biscuit or cookie with almonds),sugar and confectionery,514.0,9.31,50.7,28.7,44.1,7.6
7811,"Focaccia, filled",starters and dishes,233.0,8.0,29.5,8.75,4.25,2.25
8324,"Foie gras block, duck, 30% pieces","meat, egg and fish",488.0,6.88,2.19,50.1,1.41,0.0
8325,"Foie gras block, duck, 50% pieces","meat, egg and fish",488.0,6.39,4.28,49.5,1.2,0.0
8323,"Foie gras block, duck, without pieces","meat, egg and fish",478.0,5.75,1.09,50.0,1.09,0.35
8331,"Foie gras, duck, block (average)","meat, egg and fish",488.0,6.88,2.19,50.1,1.41,0.0
8328,"Foie gras, duck, raw","meat, egg and fish",600.0,5.94,1.41,63.4,1.14,0.0
8321,"Foie gras, duck, whole, cooked","meat, egg and fish",526.0,8.41,0.026,54.6,0.026,0.35
12121,"Fontina cheese, from cow's milk",milk and milk products,384.0,25.6,0.8,31.1,0.0,0.0
7812,"Fougasse, filled",starters and dishes,320.0,9.53,42.1,11.8,1.6,3.2
12522,"Fourme d'Ambert cheese, from cow's milk",milk and milk products,339.0,20.6,0.0,28.4,0.0,0.0
12519,"Fourme de Montbrison cheese, from cow's milk,",milk and milk products,365.0,22.5,0.0,30.8,0.0,0.0
30134,Frankfurter sausage,"meat, egg and fish",279.0,13.7,3.37,23.4,1.0,0.5
20320,"French bean, boiled/cooked in water","fruits, vegetables, legumes and nuts",27.0,1.75,3.39,0.3,2.5,3.2
20062,"French bean, canned, drained","fruits, vegetables, legumes and nuts",23.2,1.34,2.07,0.32,0.77,3.36
20030,"French bean, cooked","fruits, vegetables, legumes and nuts",29.4,2.0,3.0,0.17,0.0,4.0
